"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MickyJnr__: World Cup Fixtures Today! 

• Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 v Iran 🇮🇷 - 10:00 🕙 

• Qatar 🇶🇦 v Senegal 🇸🇳 - 13:00 🕐 

• Netherlands 🇳🇱 v Ec…",FALSE,0,NA,2022-11-25 08:13:39,FALSE,NA,"1596054496555458560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gzo88421709",5,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: METRO 🚆 THIS WAY ➡️

ICYMI, clips of 'Metro Man' have gone VIRAL thanks to his catchy style of guiding fans to the metro…",FALSE,0,NA,2022-11-25 08:13:39,FALSE,NA,"1596054496337354752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sandar72218134",346,TRUE,FALSE,NA,NA
"RT @zahra_Imelda_: Sarina Esmaeilzadeh also loved football, but she was beaten to death by Iranian security forces during the 2022 IRAN Pro…",FALSE,0,NA,2022-11-25 08:13:39,FALSE,NA,"1596054495632539649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itzsenax",9,TRUE,FALSE,NA,NA
"RT @GFakhari: This is #Voria_Ghafouri, he is a professional football player, a former member of Iran’s team Melli. He was arrested today by…",FALSE,0,NA,2022-11-25 08:13:38,FALSE,NA,"1596054489466748928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","showmustgoon1tw",24,TRUE,FALSE,NA,NA
"#Toomaj_Salehi and his family also loved to watch #Qatar2022 but they are worried that the Islamic Republic sentenc… https://t.co/OCCMZJSLkR",FALSE,0,NA,2022-11-25 08:13:37,TRUE,NA,"1596054487424462849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Cherrycheese_",1,FALSE,FALSE,NA,NA
"RT @like_minds01: @Algorand has partnered with #FIFA as the official blockchain platform for FIFA In September, FIFA launched its NFT Colle…",FALSE,0,NA,2022-11-25 08:13:36,FALSE,NA,"1596054483892670464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princess2100021",38,TRUE,FALSE,NA,NA
"RT @chibimiou: Islamic Republic has now arrested the famed footballer #VoriaGhafouri . In the last 2 months he bravely and sharply criticiz…",FALSE,0,NA,2022-11-25 08:13:36,FALSE,NA,"1596054480923287553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NNour50695694",13,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Back underway at the Khalifa International Stadium 🇩🇪🇯🇵

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:13:35,FALSE,NA,"1596054478528327680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BethRod48463326",163,TRUE,FALSE,NA,NA
"RT @BCGameOfficial: ⚽ #Worldcup is around the corner and https://t.co/75wFXJL2Zp is all set to start this #FIFAWorldCup with a massive give…",FALSE,0,NA,2022-11-25 08:13:35,FALSE,NA,"1596054476124667906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hannahh83290013",7981,TRUE,FALSE,NA,NA
"RT @HaDs_gh_: Sarina Esmaeil Zade was 16 yo pretty girl, who loved sports, especially volleyball, and wants to be a YouTube influencer, I'm…",FALSE,0,NA,2022-11-25 08:13:34,FALSE,NA,"1596054474870636544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d2Amir1",24,TRUE,FALSE,NA,NA
"RT @Sisyphus_2: The Islamic Republic has arrested Voria Ghafouri, one of the most popular football players in Iran, on the charge of insult…",FALSE,0,NA,2022-11-25 08:13:34,FALSE,NA,"1596054473645953027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvinaar1",16,TRUE,FALSE,NA,NA
"RT @cheragh_aseman: While Islamic Republic has arrested #VoriaGhafouri , former national player of Iran for being the voice of Iranian peop…",FALSE,0,NA,2022-11-25 08:13:33,FALSE,NA,"1596054471028580353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kh2005khkh",1577,TRUE,FALSE,NA,NA
"RT @cheragh_aseman: While Islamic Republic has arrested #VoriaGhafouri , former national player of Iran for being the voice of Iranian peop…",FALSE,0,NA,2022-11-25 08:13:33,FALSE,NA,"1596054470479478784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",1577,TRUE,FALSE,NA,NA
"RT @Vasanth99912: #Jailer #Qatar2022 #FIFAWorldCup
@rajinikanth
#qrmm
Always reason for rajini 🤘 https://t.co/i1cqh3DuLG",FALSE,0,NA,2022-11-25 08:13:33,FALSE,NA,"1596054468860481536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeIndian13",20,TRUE,FALSE,NA,NA
"RT @SweetIsrael_: This the referee who did a No VAR check so Penaldo could get the chance to score a #FIFAWorldCup penalty goal. I know the…",FALSE,0,NA,2022-11-25 08:13:32,FALSE,NA,"1596054466607947779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndyOGR",887,TRUE,FALSE,NA,NA
"RT @Jaspar44688420: @SPIEGEL_Sport Another Iranian footballer is arrested by. #IR
@FIFAcom @FIFAWorldCup don‘t keep silent, you can save hi…",FALSE,0,NA,2022-11-25 08:13:31,FALSE,NA,"1596054463118180359",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HMDDTI",3,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Come for the Cruyff magic, stay for the van Persie header ✨ 

The best @OnsOranje #FIFAWorldCup goals of all time 🟠 

#Qa…",FALSE,0,NA,2022-11-25 08:13:31,FALSE,NA,"1596054461012746240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KBuzhak",90,TRUE,FALSE,NA,NA
"RT @Xaviestak: While footballers say they can’t hold political views &amp; are in #Qatar2022 to enjoy football, let’s honor the brave sportsper…",FALSE,0,NA,2022-11-25 08:13:31,FALSE,NA,"1596054460291506176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",4,TRUE,FALSE,NA,NA
"4️⃣ Group B: England vs USA (Al Bayt Stadium, Al Khor; kick-off 10pm)

#NFT #Qatar2022 #PolygonNFT #ETH #USAvENG https://t.co/khwDblvpvR",FALSE,2,"crazy__cup2022",2022-11-25 08:13:31,FALSE,"1596054452259414017","1596054459494576131","1518140173942411264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crazy__cup2022",0,FALSE,FALSE,NA,NA
"RT @nilofar_666: @Soroosh_Rafiee @Reyhon_ba *متن زیر رو ویروسی کنید *

@FIFAcom @FIFAWorldCup
At the same time as #Qatar2022     is taking…",FALSE,0,NA,2022-11-25 08:13:30,FALSE,NA,"1596054456558288899",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hunters_qbs",9,TRUE,FALSE,NA,NA
"RT @afcasiancup: 👀 Who do you have your sights set on for Matchday 2?

#FIFAWorldCup | #Qatar2022 https://t.co/7tyE8PyOax",FALSE,0,NA,2022-11-25 08:13:30,FALSE,NA,"1596054455904260097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enahia9o",6,TRUE,FALSE,NA,NA
"RT @Sisyphus_2: Erfan Zamani, was a @realmadriden fan. On November 3rd, he was killed by the IR security forces. We don't support The Islam…",FALSE,0,NA,2022-11-25 08:13:30,FALSE,NA,"1596054455585501184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvinaar1",9,TRUE,FALSE,NA,NA
"RT @nshralkir: ▫️▫️

The #Quran – the final revelation – superseded and abrogated previous revelations, and is the ultimate mercy and guida…",FALSE,0,NA,2022-11-25 08:13:29,FALSE,NA,"1596054453135687680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekDWjBNPCfRTc39",1,TRUE,FALSE,NA,NA
"3️⃣ Group A: Netherlands vs Ecuador (Khalifa International Stadium, Al Rayyan; kick-off 7pm)

#NFT #Qatar2022… https://t.co/xhsMgfSKCD",FALSE,2,"crazy__cup2022",2022-11-25 08:13:29,TRUE,"1596054445632401409","1596054452259414017","1518140173942411264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crazy__cup2022",0,FALSE,FALSE,NA,NA
"2️⃣ Group A: Qatar vs Senegal (Al Thumama Stadium, Al Khor; kick-off 4pm)

#NFT #Qatar2022 #PolygonNFT #ETH #Qatar https://t.co/IX4mSe1gvF",FALSE,2,"crazy__cup2022",2022-11-25 08:13:27,FALSE,"1596054438774706176","1596054445632401409","1518140173942411264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crazy__cup2022",0,FALSE,FALSE,NA,NA
"RT @N0rthernwhale: During IR team being happy in #Qatar2022, #Mohammad_ghobadloo, 22, did not have a lawyer and is sentenced to Death in th…",FALSE,0,NA,2022-11-25 08:13:27,FALSE,NA,"1596054443883044866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",5,TRUE,FALSE,NA,NA
"Another day of exciting fixtures awaits us in #Qatar2022

#FIFAWorldCup https://t.co/doIRSSBI0E",FALSE,1,NA,2022-11-25 08:13:26,FALSE,NA,"1596054440557027330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FootySociety",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: Want to see @richarlison97's goal again?

Look no further 👇

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:13:26,FALSE,NA,"1596054439214850051",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DMwcpcarthy",296,TRUE,FALSE,NA,NA
"RT @Joeel_miller: While you're watching #Qatar2022 You should know:
Ali Mozaffari,17 Volleyball player in a local team,got shot and killed…",FALSE,0,NA,2022-11-25 08:13:26,FALSE,NA,"1596054438833176580",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lilylilylilyiy",13,TRUE,FALSE,NA,NA
"Match Day 5 Schedule - Choose your side and predict now, claim reward tomorrow 😝
𝗙𝗹𝗼𝗼𝗿 𝗽𝗿𝗶𝗰𝗲: 𝟬.𝟬𝟱𝟬 𝗠𝗔𝗧𝗜𝗖

1️⃣ Grou… https://t.co/RDXYhtjDYv",FALSE,3,NA,2022-11-25 08:13:26,TRUE,NA,"1596054438774706176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","crazy__cup2022",0,FALSE,FALSE,NA,NA
"RT @justchangingun: #VoriaGhafouri, Iranian footballer and former national team member was kidnapped by the Islamic Republic. Voria was the…",FALSE,0,NA,2022-11-25 08:13:25,FALSE,NA,"1596054434718617602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sahrabama",5600,TRUE,FALSE,NA,NA
"RT @_MsViolet_: Parham Parvari, a 25-year-old Iranian swimming champion, was arrested during 2022 protests and charged with  “Moharebeh” (w…",FALSE,0,NA,2022-11-25 08:13:25,FALSE,NA,"1596054434294939649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",4,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: This one goes out to all the bosses out there ❤️

#FIFAWorldCup | #Qatar2022 https://t.co/1rYBFtdGhr",FALSE,0,NA,2022-11-25 08:13:24,FALSE,NA,"1596054431661187072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","takkun_2537",22436,TRUE,FALSE,NA,NA
"RT @roadto2022en: 🇬🇭 Ghana becomes the first African country to score at #Qatar2022 https://t.co/ZjpTj4Xupz",FALSE,0,NA,2022-11-25 08:13:24,FALSE,NA,"1596054431023661056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaw__Annoh",1189,TRUE,FALSE,NA,NA
"RT @Sjopinion10: This is very good from Piers Morgan ;

#Qatar2022 …. https://t.co/Zc3xc2QJLF",FALSE,0,NA,2022-11-25 08:13:23,FALSE,NA,"1596054429861494784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DresireeC",4232,TRUE,FALSE,NA,NA
"RT @Shadowmoonmoon: Yesterday security forces kidnapped #VoriaGhafouri, a former Iran's national team player. His crime? Showing support fo…",FALSE,0,NA,2022-11-25 08:13:23,FALSE,NA,"1596054429601566722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SAMMY1233211233",8,TRUE,FALSE,NA,NA
"My #Qatar2022 day six predictions, as the wait for a correct result prediction goes on! 😂

Wales🏴󠁧󠁢󠁷󠁬󠁳󠁿 0-0 Iran🇮🇷… https://t.co/rusdjMKTkv",FALSE,0,NA,2022-11-25 08:13:23,TRUE,NA,"1596054429480144897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryanw147",0,FALSE,FALSE,NA,NA
"RT @plexoworldddd: 🟩 (BUTT) THE FLY:

[KAFKA 22]
#FIFAWorldCup🇸🇦

OTD in 1654, in Antwerp, Jan van Kessel the Younger. Like his father, a p…",FALSE,0,NA,2022-11-25 08:13:23,FALSE,NA,"1596054429144436736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","plexoworldddd",2,TRUE,FALSE,NA,NA
"RT @younesbaghdidi: Many fish die in the Nigro Valley, Morocco
#b7arblaplastic #reels #reelsinstagram #teamseas #ocean #sea #beach  #worldc…",FALSE,0,NA,2022-11-25 08:13:21,FALSE,NA,"1596054420860575746",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">teamseas-bot</a>","teamseasbot_",1,TRUE,FALSE,NA,NA
"RT @Azizsaltaneh_: Amin Bazrgar a professional wrestler. He was Navid Afkari’s friend who was innocently executed by the Islamic regime. He…",FALSE,0,NA,2022-11-25 08:13:21,FALSE,NA,"1596054420545863680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",5,TRUE,FALSE,NA,NA
"RT @nutifafabekoe: Hello @FIFAcom,can your referee review panel Ban and send home referee Ismail Elfath.Not only was he bias but shown the…",FALSE,0,NA,2022-11-25 08:13:21,FALSE,NA,"1596054417412968449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenTymer1",69,TRUE,FALSE,NA,NA
"RT @JoramvKlaveren: What does this journalist think would happen if someone wearing a niqāb tried to enter a stadium in, say, France or Den…",FALSE,0,NA,2022-11-25 08:13:20,FALSE,NA,"1596054415286407169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Junpatiooo",3034,TRUE,FALSE,NA,NA
"RT @nshralkir: #Qatar2022   
#Islam
#QatarWorldCup2022
#FIFAWorldCup
#Qatar #WorldCup
📢 ⁉️ ❗
*Ask us about Islam or about converting to it.…",FALSE,0,NA,2022-11-25 08:13:20,FALSE,NA,"1596054414892363776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekDWjBNPCfRTc39",1,TRUE,FALSE,NA,NA
"RT @justchangingun: #VoriaGhafouri, Iranian footballer and former national team member was kidnapped by the Islamic Republic. Voria was the…",FALSE,0,NA,2022-11-25 08:13:19,FALSE,NA,"1596054412723507200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kh2005khkh",5600,TRUE,FALSE,NA,NA
"RT @GhanaBlackstars: ⚡️ | Terrific Atmosphere 👏🏽 

#BlackStars  | #FIFAWorldCup| #TeamGhana | #Qatar2022 https://t.co/CzJylF9fE2",FALSE,0,NA,2022-11-25 08:13:19,FALSE,NA,"1596054411637587968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_____VICk10",216,TRUE,FALSE,NA,NA
"RT @AsianetNewsEN: Richarlison's acrobatics in Brazil's #QatarWorldCup2022 win over Serbia stun fans; dub it 'goal of the tournament'

#Qat…",FALSE,0,NA,2022-11-25 08:13:18,FALSE,NA,"1596054406708928512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nandan15B",9,TRUE,FALSE,NA,NA
"Today I am #TeamUSA in the #Qatar2022 against #TeamEngland 

Because African @RishiSunak is ""NOT ELECTED"" (democrac… https://t.co/LmbJlVResf",FALSE,0,NA,2022-11-25 08:13:18,TRUE,NA,"1596054406243680256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrezaRezam",0,FALSE,FALSE,NA,NA
"Although IR team is thrilled in #WALIRN, #Manoochehr_Mehmannavaz has been charged with the death penalty during Ira… https://t.co/LgHovsWslg",FALSE,1,NA,2022-11-25 08:13:18,TRUE,NA,"1596054405740367872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N0rthernwhale",1,FALSE,FALSE,NA,NA
"During IR team is at #Qatar2022, #Mohammed_Boroughani has been sentenced to death by the IR following crackdown on… https://t.co/WCnquikpLJ",FALSE,0,NA,2022-11-25 08:13:17,TRUE,NA,"1596054404138160128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Cherrycheese_",1,FALSE,FALSE,NA,NA
"RT @FabrizioRomano: Richarlison… wow. 🤯🇧🇷 #Qatar2022 https://t.co/Der6NWPM2c",FALSE,0,NA,2022-11-25 08:13:17,FALSE,NA,"1596054402934001664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osito_Boss",8997,TRUE,FALSE,NA,NA
"RT @ItsGoj0: @FIFAcom @CBF_Futebol At the same time as #Qatar2022  is taking place, security forces in Iran are kidnapping football players…",FALSE,0,NA,2022-11-25 08:13:16,FALSE,NA,"1596054397523759105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K5813j",85,TRUE,FALSE,NA,NA
"RT @felaskechayi: Navid Afkari, a champion wrestler, was executed by Iran's regime on 12 Sept 2020. Navid was tortured into making confessi…",FALSE,0,NA,2022-11-25 08:13:13,FALSE,NA,"1596054387864076288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itzsenax",79,TRUE,FALSE,NA,NA
"Kiana Gasemi was a big fan of @realmadridfarsi
But she died in a plane crash on January 5th, 2020 which it was orga… https://t.co/GUDXc3kVTQ",FALSE,1,NA,2022-11-25 08:13:13,TRUE,NA,"1596054387062964224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zahra_Imelda_",3,FALSE,FALSE,NA,NA
"@HaDs_gh_ While IR team is in #Qatar2022, Iran's security forces brought a young man, #Milad_Armoon, in national TV… https://t.co/3iD7jw6WDM",FALSE,0,"HaDs_gh_",2022-11-25 08:13:13,TRUE,"1596051417814663168","1596054385549017088","1215385541442768916","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vatanm_iran1",0,FALSE,FALSE,NA,NA
"We don't support this Iranian football team, because they don't stand up for other athletes who are brutally suppre… https://t.co/psLirQsCGP",FALSE,40,NA,2022-11-25 08:13:13,TRUE,NA,"1596054385259270144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shadowmoonmoon",29,FALSE,FALSE,NA,NA
"RT @zahra_Imelda_: Sarina Esmaeilzadeh also loved football, but she was beaten to death by Iranian security forces during the 2022 IRAN Pro…",FALSE,0,NA,2022-11-25 08:13:13,FALSE,NA,"1596054385045512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",9,TRUE,FALSE,NA,NA
"During IR team being happy in #Qatar2022, #Mohammad_ghobadloo, 22, did not have a lawyer and is sentenced to Death… https://t.co/zLnDoRvCIc",FALSE,0,NA,2022-11-25 08:13:11,TRUE,NA,"1596054378514825217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","li_yoen",0,FALSE,FALSE,NA,NA
"RT @a_armiiiinaa__a: Islamic Repoblic arrested one the most popular football player in Iran, #VoriaGhafouri. 
#Qatar2022 
#WALIRN",FALSE,0,NA,2022-11-25 08:13:10,FALSE,NA,"1596054375302152192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarab_7__",1,TRUE,FALSE,NA,NA
"Sarina Esmaeilzadeh also loved football, but she was beaten to death by Iranian security forces during the 2022 pro… https://t.co/GevZJvdV2V",FALSE,0,NA,2022-11-25 08:13:10,TRUE,NA,"1596054375193284611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delinark",0,FALSE,FALSE,NA,NA
"RT @Seankleann: Brazil brought in Rodrygo, Martinelli and Gabriel Jesus, all these players are regular starters for their clubs yet they co…",FALSE,0,NA,2022-11-25 08:13:10,FALSE,NA,"1596054374580736000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daniel_Agadaga",38,TRUE,FALSE,NA,NA
"RT @vatanm_iran1: @Yuminill #Toomaj_Salehi and his family also loved to watch #Qatar2022 but they are worried that the Islamic Republic sen…",FALSE,0,NA,2022-11-25 08:13:10,FALSE,NA,"1596054372559069184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",1,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Tidying up after one of their greatest #FIFAWorldCup wins 👏 

Huge respect to these Japanese fans 🙌 

#Qatar2022 https://…",FALSE,0,NA,2022-11-25 08:13:10,FALSE,NA,"1596054371712004096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_h4",22030,TRUE,FALSE,NA,NA
"Mohammad was a football player himself and he also loved @FcEsteghlal 
He was performing as the goalkeeper of Dezfu… https://t.co/NR6ChH1JEQ",FALSE,7,"hmins93",2022-11-25 08:13:09,TRUE,"1596054188194402305","1596054367538479104","1113371354169061377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmins93",12,FALSE,FALSE,NA,NA
"RT @GFakhari: This is #Voria_Ghafouri, he is a professional football player, a former member of Iran’s team Melli. He was arrested today by…",FALSE,0,NA,2022-11-25 08:13:08,FALSE,NA,"1596054363000418305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An_Eastern_Girl",24,TRUE,FALSE,NA,NA
"RT @Bridget_Otoo: In case you are looking for a way to deal with your grief.

You could caption this;

Portugal, Ogya nhyew. #Qatar2022 htt…",FALSE,0,NA,2022-11-25 08:13:06,FALSE,NA,"1596054358051160065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saaboyno_",10,TRUE,FALSE,NA,NA
"RT @medsuk1: BLACK FRIDAY IS HERE!!  #supplements #fitness #health #nutrition #gym #protein #healthylifestyle #vitamins #healthy #motivatio…",FALSE,0,NA,2022-11-25 08:13:06,FALSE,NA,"1596054358017380357",NA,"<a href=""https://twitter.com/tripleplates"" rel=""nofollow"">SmartFavRTBot</a>","tripleplates",2,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Are you handing Harry Kane the armband today in World Cup Fantasy? 🤔

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:13:05,FALSE,NA,"1596054351298138115",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AGardnerk",64,TRUE,FALSE,NA,NA
"Navid Afkari, a champion wrestler, was executed by Iran's regime on 12 Sept 2020. Navid was tortured into making co… https://t.co/cEBvURYugm",FALSE,85,NA,2022-11-25 08:13:04,TRUE,NA,"1596054347296931840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","felaskechayi",79,FALSE,FALSE,NA,NA
"RT @alimo_philip: 🇬🇭Asamoah Gyan is the 1st player to score in 9 major international tournaments in a row from the 2006 FIFA World Cup to 2…",FALSE,0,NA,2022-11-25 08:13:03,FALSE,NA,"1596054342993575937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RainolfR",2221,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Brace yourselves, we could confirm our first team in the knockouts today! 💯🙌

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:13:02,FALSE,NA,"1596054340560891905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiffaniefelisa",171,TRUE,FALSE,NA,NA
"RT @vatanm_iran1: @zahra56049015 In the time IR team is happy in WALIRN, #Mehdi_Jahani has been arrested by IR security forces. Iran regime…",FALSE,0,NA,2022-11-25 08:13:02,FALSE,NA,"1596054339075784704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",1,TRUE,FALSE,NA,NA
"RT @ReshminTV: Who’s taken the day off work to watch him?? 😉 
A first look at Lionel Messi in this World Cup 🇦🇷 
Huge for Saudi Arabia in t…",FALSE,0,NA,2022-11-25 08:13:00,FALSE,NA,"1596054333074051072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GiovanniLocice7",6,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: This one goes out to all the bosses out there ❤️

#FIFAWorldCup | #Qatar2022 https://t.co/1rYBFtdGhr",FALSE,0,NA,2022-11-25 08:13:00,FALSE,NA,"1596054330561691648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","see_quad_MTG",22436,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: METRO 🚆 THIS WAY ➡️

ICYMI, clips of 'Metro Man' have gone VIRAL thanks to his catchy style of guiding fans to the metro…",FALSE,0,NA,2022-11-25 08:12:59,FALSE,NA,"1596054327281319936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ApnnaliwseGlov1",346,TRUE,FALSE,NA,NA
"RT @Wifeytothebest: 🚨NFT GIVEAWAY🚨

🏆 1 x @BoredTedYC 🏆

🐻MUST FOLLOW @BoredTedYC 🐻

 1️⃣ tag 3 friends/retweet 

🚨TWITTER PICKER IN 1 HOUR…",FALSE,0,NA,2022-11-25 08:12:57,FALSE,NA,"1596054320025587712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochithepotat0",30,TRUE,FALSE,NA,NA
"RT @GFakhari: This is #Voria_Ghafouri, he is a professional football player, a former member of Iran’s team Melli. He was arrested today by…",FALSE,0,NA,2022-11-25 08:12:56,FALSE,NA,"1596054313914310656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gghjjkoojhgff",24,TRUE,FALSE,NA,NA
